,date,district,site_code,product_code,pred_share_districtlev,agg_level
31373,2017-10-01,OUANGOLO,C3020,AS27137,0.8770229678535844,district
25292,2017-10-01,SOUBRE,C2064,AS27138,0.1616301791484435,district
28192,2017-10-01,TANDA,C2168,AS27133,0.02727563078888534,district
19820,2017-10-01,BOUAFLE,C2011,AS27133,0.9641025641025642,district
12578,2017-10-01,GRAND-BASSAM,C1090,AS17005,0.0,district
36899,2017-10-01,AKOUPE,C4038,AS27134,0.45297284456889153,district
10896,2017-10-01,ALEPE,C1083,AS46000,0.8461097799538944,district
25247,2017-10-01,SOUBRE,C2064,AS27137,0.602652849916951,district
2542,2017-10-01,COCODY-BINGERVILLE,C1018,AS27000,0.15774641715375862,district
4309,2017-10-01,COCODY-BINGERVILLE,C1029,AS27000,0.11386385431032757,district
41214,2017-10-01,MINIGNAN,C5066,AS27133,0.6815278310323141,district
4264,2017-10-01,YOPOUGON-OUEST-SONGON,C1028,AS27139,0.1,district
4219,2017-10-01,YOPOUGON-OUEST-SONGON,C1028,AS27138,0.06841141914479222,district
25386,2017-10-01,SOUBRE,C2064,AS46000,0.1612098875943984,district
11122,2017-10-01,ANYAMA,C1084,AS27134,0.9322395454113138,district
4174,2017-10-01,YOPOUGON-OUEST-SONGON,C1028,AS27137,0.16040307338501117,district
19715,2017-10-01,BOUAFLE,C2011,AS17005,0.8,district
2582,2017-10-01,COCODY-BINGERVILLE,C1018,AS27132,0.12005663427836452,district
34228,2017-10-01,BOUNA,C4018,AS27132,0.5627071853332867,district
18511,2017-10-01,GAGNOA,C2006,AS46000,0.7419114884496161,district
19761,2017-10-01,BOUAFLE,C2011,AS27000,0.5250995670995671,district
37806,2017-10-01,MAN,C5001,AS27139,0.0,district
26532,2017-10-01,TOUMODI,C2069,AS27132,0.1997056345216195,district
25337,2017-10-01,SOUBRE,C2064,AS27139,0.0,district
16488,2017-10-01,ADJAME-PLATEAU-ATTECOUBE,C1413,AS27134,0.5744892906563991,district
32574,2017-10-01,ABENGOUROU,C4001,AS27134,0.712388955207687,district
11032,2017-10-01,ANYAMA,C1084,AS27132,0.7029786468238013,district
12533,2017-10-01,FRESCO,C1089,AS27139,0.6,district
586,2017-10-01,YOPOUGON-OUEST-SONGON,C1007,AS46000,0.05971355383892245,district
11077,2017-10-01,ANYAMA,C1084,AS27133,0.8237531244846468,district
36615,2017-10-01,ADZOPE,C4037,AS27134,0.5308532910242215,district
26152,2017-10-01,TIEBISSOU,C2068,AS27000,0.8228955162048892,district
38894,2017-10-01,ZOUAN-HOUNIEN,C5006,AS27137,0.30298458055715,district
21635,2017-10-01,SOUBRE,C2050,AS27132,0.18532954739121082,district
14021,2017-10-01,SASSANDRA,C1095,AS27138,0.7296489067904339,district
6404,2017-10-01,COCODY-BINGERVILLE,C1055,AS46000,0.1244776119402985,district
23570,2017-10-01,TOUMODI,C2057,AS27134,0.5109402688435118,district
30564,2017-10-01,MANKONO,C3017,AS27134,0.9246667188300105,district
16042,2017-10-01,SOUBRE,C1411,AS27132,0.29804957018596717,district
8649,2017-10-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS42018,0.8380281690140844,district
17586,2017-10-01,DALOA,C2003,AS27133,0.06665099882491188,district
30708,2017-10-01,MANKONO,C3017,AS42018,0.0,district
7141,2017-10-01,TREICHVILLE-MARCORY,C1061,AS27132,0.45789857250497656,district
30271,2017-10-01,BOUNDIALI,C3015,AS27138,0.061630179148443466,district
21591,2017-10-01,SOUBRE,C2050,AS27000,0.06753500659233105,district
38936,2017-10-01,ZOUAN-HOUNIEN,C5006,AS27138,0.061630179148443466,district
37359,2017-10-01,BETTIE,C4056,AS27137,0.8657932795977142,district
27447,2017-10-01,ZUENOULA,C2071,AS46000,0.4651746486374625,district
7918,2017-10-01,ABOBO-EST,C1066,AS27000,0.2878431637666403,district
29041,2017-10-01,DABAKALA,C3011,AS27000,0.8228955162048892,district
23624,2017-10-01,TOUMODI,C2057,AS27139,0.0,district
39747,2017-10-01,DANANE,C5018,AS27138,0.7150767702639462,district
1565,2017-10-01,ABOBO-EST,C1011,AS27138,0.5705135948015668,district
28876,2017-10-01,BOUNDIALI,C3010,AS27137,0.07296893476927578,district
22941,2017-10-01,GUITRY,C2055,AS27138,0.061630179148443466,district
8689,2017-10-01,YOPOUGON-EST,C1070,AS27000,0.08760261686396725,district
1268,2017-10-01,ABOBO-EST,C1010,AS27137,0.16830730362621357,district
38508,2017-10-01,TOUBA,C5004,AS27133,0.6995971370642575,district
7184,2017-10-01,TREICHVILLE-MARCORY,C1061,AS27133,0.6995971370642575,district
35543,2017-10-01,ABENGOUROU,C4023,AS27000,0.6074074074074074,district
14435,2017-10-01,SIKENSI,C1098,AS27139,0.0,district
16994,2017-10-01,ADJAME-PLATEAU-ATTECOUBE,C1681,AS27137,0.3767174940508192,district
35188,2017-10-01,TANDA,C4021,AS46000,0.0009900990099009901,district
17541,2017-10-01,DALOA,C2003,AS27132,0.28256513239329567,district
28920,2017-10-01,BOUNDIALI,C3010,AS27138,0.061630179148443466,district
14345,2017-10-01,SIKENSI,C1098,AS27137,0.2072868217054263,district
33765,2017-10-01,BONGOUANOU,C4016,AS27138,0.061630179148443466,district
15586,2017-10-01,COCODY-BINGERVILLE,C1144,AS27133,0.19693275290460382,district
8579,2017-10-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS27137,0.2837977834920934,district
27715,2017-10-01,KORHOGO,C2127,AS27139,0.1,district
7961,2017-10-01,ABOBO-EST,C1066,AS27132,0.1361144010257745,district
27486,2017-10-01,KORHOGO,C2127,AS27000,0.06666666666666667,district
41307,2017-10-01,MINIGNAN,C5066,AS27139,0.0,district
37471,2017-10-01,AKOUPE,C4061,AS27132,0.06632429336219083,district
22985,2017-10-01,GUITRY,C2055,AS27139,0.3,district
40043,2017-10-01,KOUIBLY,C5020,AS27000,0.9317480293573059,district
13711,2017-10-01,ALEPE,C1093,AS46000,0.09006457549901783,district
15900,2017-10-01,COCODY-BINGERVILLE,C1399,AS27137,0.20525011609783136,district
6454,2017-10-01,COCODY-BINGERVILLE,C1056,AS27000,0.07853998802506079,district
178,2017-10-01,AGBOVILLE,C1004,AS27138,0.1462364750120383,district
8614,2017-10-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS27138,0.2944406957363189,district
1532,2017-10-01,ABOBO-EST,C1011,AS27137,0.18714649605885383,district
33427,2017-10-01,AKOUPE,C4015,AS27133,0.18795107178392453,district
17295,2017-10-01,BOUAFLE,C2002,AS27133,0.33277833401854107,district
23526,2017-10-01,TOUMODI,C2057,AS27133,0.6840893034650608,district
7098,2017-10-01,TREICHVILLE-MARCORY,C1061,AS27000,0.8228955162048892,district
40167,2017-10-01,KOUIBLY,C5020,AS27134,0.5109402688435118,district
22222,2017-10-01,TOUMODI,C2052,AS27000,0.006802721088435375,district
13665,2017-10-01,ALEPE,C1093,AS27134,0.7066867209781215,district
27741,2017-10-01,KORHOGO,C2127,AS42018,0.3,district
13620,2017-10-01,ALEPE,C1093,AS27133,0.8631560010106656,district
22267,2017-10-01,TOUMODI,C2052,AS27132,0.0997056345216195,district
6360,2017-10-01,COCODY-BINGERVILLE,C1055,AS42018,0.0,district
982,2017-10-01,TIASSALE,C1009,AS27133,0.23619864874405572,district
37137,2017-10-01,BONGOUANOU,C4054,AS27133,0.23906587532681614,district
41047,2017-10-01,ODIENNE,C5063,AS27138,0.47091616024246286,district
1223,2017-10-01,ABOBO-EST,C1010,AS27134,0.13224089275478298,district
30729,2017-10-01,MANKONO,C3017,AS46000,1.0,district
39896,2017-10-01,DUEKOUE,C5019,AS27133,0.7389720416494006,district
1625,2017-10-01,ABOBO-EST,C1011,AS46000,0.12171326400232094,district
6281,2017-10-01,COCODY-BINGERVILLE,C1055,AS27138,0.15,district
15553,2017-10-01,COCODY-BINGERVILLE,C1144,AS27132,0.12195149056826918,district
21456,2017-10-01,BOCANDA,C2049,AS27138,0.7334381551362683,district
8878,2017-10-01,TREICHVILLE-MARCORY,C1072,AS27132,0.1568444142752952,district
17663,2017-10-01,DALOA,C2003,AS27137,0.1878165917601006,district
14300,2017-10-01,SIKENSI,C1098,AS27134,0.17848664601399442,district
23728,2017-10-01,LAKOTA,C2059,AS27132,0.589080445793425,district
27787,2017-10-01,GUEYO,C2131,AS27000,0.6207847440316195,district
22855,2017-10-01,GUITRY,C2055,AS27134,0.5340326368823263,district
7313,2017-10-01,TREICHVILLE-MARCORY,C1061,AS27138,0.061630179148443466,district
39704,2017-10-01,DANANE,C5018,AS27137,0.9360642981335928,district
15865,2017-10-01,COCODY-BINGERVILLE,C1399,AS27134,0.19136506379275936,district
17229,2017-10-01,BOUAFLE,C2002,AS27000,0.37425917052568547,district
27372,2017-10-01,ZUENOULA,C2071,AS27139,1.0,district
6237,2017-10-01,COCODY-BINGERVILLE,C1055,AS27137,0.0,district
27917,2017-10-01,GUEYO,C2131,AS27134,0.40688224119915867,district
30435,2017-10-01,MANKONO,C3017,AS27000,0.8228955162048892,district
6193,2017-10-01,COCODY-BINGERVILLE,C1055,AS27134,0.01620044476739286,district
35766,2017-10-01,DAOUKRO,C4024,AS27137,0.1559758251346435,district
14092,2017-10-01,SASSANDRA,C1095,AS42018,0.0,district
22357,2017-10-01,TOUMODI,C2052,AS27134,0.19220424328320299,district
7270,2017-10-01,TREICHVILLE-MARCORY,C1061,AS27137,0.5845432795977141,district
6496,2017-10-01,COCODY-BINGERVILLE,C1056,AS27132,0.032310120728503006,district
8834,2017-10-01,TREICHVILLE-MARCORY,C1072,AS27000,0.14161061880020992,district
40020,2017-10-01,DUEKOUE,C5019,AS46000,0.10113311665610594,district
21546,2017-10-01,BOCANDA,C2049,AS46000,0.736082655615151,district
35477,2017-10-01,M'BAHIAKRO,C4022,AS27139,0.9,district
23651,2017-10-01,TOUMODI,C2057,AS42018,0.0,district
32377,2017-10-01,KORHOGO,C3043,AS27138,0.0,district
17262,2017-10-01,BOUAFLE,C2002,AS27132,0.273091041392873,district
34830,2017-10-01,TANDA,C4020,AS27133,0.13100123111599746,district
8734,2017-10-01,YOPOUGON-EST,C1070,AS27132,0.4374213729200089,district
33279,2017-10-01,AGNIBILEKROU,C4014,AS27137,0.3096752695414523,district
33626,2017-10-01,BONGOUANOU,C4016,AS27132,0.09739910330592122,district
22897,2017-10-01,GUITRY,C2055,AS27137,0.8497583576287028,district
7227,2017-10-01,TREICHVILLE-MARCORY,C1061,AS27134,0.4684085859572747,district
31842,2017-10-01,NIAKARAMADOUGOU,C3022,AS27138,0.16163017914844346,district
38851,2017-10-01,ZOUAN-HOUNIEN,C5006,AS27134,0.7702925040460664,district
8148,2017-10-01,ABOBO-EST,C1066,AS27139,0.0,district
13575,2017-10-01,ALEPE,C1093,AS27000,0.8907630893243544,district
28002,2017-10-01,GUEYO,C2131,AS27138,0.061630179148443466,district
17631,2017-10-01,DALOA,C2003,AS27134,0.20641914860352947,district
15742,2017-10-01,COCODY-BINGERVILLE,C1399,AS27000,0.1461984090182189,district
33472,2017-10-01,AKOUPE,C4015,AS27134,0.23126021335902153,district
6325,2017-10-01,COCODY-BINGERVILLE,C1055,AS27139,0.0,district
35134,2017-10-01,TANDA,C4021,AS27139,0.0,district
27410,2017-10-01,ZUENOULA,C2071,AS42018,0.0,district
228,2017-10-01,YOPOUGON-OUEST-SONGON,C1007,AS17005,0.0,district
14064,2017-10-01,SASSANDRA,C1095,AS27139,0.0,district
21501,2017-10-01,BOCANDA,C2049,AS27139,0.0,district
33800,2017-10-01,BONGOUANOU,C4016,AS42018,0.0,district
23683,2017-10-01,LAKOTA,C2059,AS27000,0.8228955162048892,district
22312,2017-10-01,TOUMODI,C2052,AS27133,0.028591358854379557,district
21693,2017-10-01,SOUBRE,C2050,AS27134,0.30512493609918756,district
34894,2017-10-01,TANDA,C4020,AS27138,0.0,district
22177,2017-10-01,DIDIEVI,C2051,AS46000,0.10113311665610594,district
8105,2017-10-01,ABOBO-EST,C1066,AS27138,0.11980243146536991,district
33697,2017-10-01,BONGOUANOU,C4016,AS27134,0.2874063367287077,district
1364,2017-10-01,ABOBO-EST,C1011,AS27000,0.13555687450964274,district
22050,2017-10-01,DIDIEVI,C2051,AS27137,0.6100722227245494,district
27660,2017-10-01,KORHOGO,C2127,AS27137,0.07692307692307693,district
21915,2017-10-01,DIDIEVI,C2051,AS27132,0.0875043311507471,district
126,2017-10-01,AGBOVILLE,C1004,AS27134,0.4602559410455401,district
23278,2017-10-01,ISSIA,C2056,AS27137,0.7773502206059467,district
35284,2017-10-01,M'BAHIAKRO,C4022,AS27132,0.09749440210159625,district
8310,2017-10-01,YOPOUGON-OUEST-SONGON,C1067,AS27134,0.0136986301369863,district
13933,2017-10-01,SASSANDRA,C1095,AS27134,0.5123551611481443,district
30607,2017-10-01,MANKONO,C3017,AS27137,0.9589650780309886,district
6773,2017-10-01,KOUMASSI-PORT BOUET-VRIDI,C1058,AS27137,0.1971830985915493,district
13843,2017-10-01,SASSANDRA,C1095,AS27132,0.1647723999829936,district
14390,2017-10-01,SIKENSI,C1098,AS27138,0.0479254674406929,district
23143,2017-10-01,ISSIA,C2056,AS27132,0.8874603778642486,district
15619,2017-10-01,COCODY-BINGERVILLE,C1144,AS27134,0.08783506626038583,district
6955,2017-10-01,ADJAME-PLATEAU-ATTECOUBE,C1059,AS27134,0.17776574938173884,district
8353,2017-10-01,YOPOUGON-OUEST-SONGON,C1067,AS27137,0.0,district
38555,2017-10-01,TOUBA,C5004,AS27137,0.7306584190431156,district
23308,2017-10-01,ISSIA,C2056,AS27138,0.3973916605477677,district
15685,2017-10-01,COCODY-BINGERVILLE,C1144,AS27139,0.0,district
22082,2017-10-01,DIDIEVI,C2051,AS27138,0.13567688915480783,district
17459,2017-10-01,BOUAFLE,C2002,AS46000,0.17185825116889297,district
21870,2017-10-01,DIDIEVI,C2051,AS27000,0.8228955162048892,district
35999,2017-10-01,PRIKRO,C4025,AS27137,0.7242174333309915,district
6728,2017-10-01,KOUMASSI-PORT BOUET-VRIDI,C1058,AS27000,0.045454545454545456,district
8270,2017-10-01,YOPOUGON-OUEST-SONGON,C1067,AS27133,0.0,district
31939,2017-10-01,TENGRELA,C3023,AS27132,0.31327586773131433,district
28964,2017-10-01,BOUNDIALI,C3010,AS27139,0.1,district
17031,2017-10-01,ADJAME-PLATEAU-ATTECOUBE,C1681,AS27138,0.1578813063280875,district
41091,2017-10-01,ODIENNE,C5063,AS27139,0.0,district
27957,2017-10-01,GUEYO,C2131,AS27137,0.2768350233283015,district
36527,2017-10-01,ADZOPE,C4037,AS27132,0.3752163698584285,district
36214,2017-10-01,TANDA,C4026,AS27133,0.8046433810047671,district
8166,2017-10-01,ABOBO-EST,C1066,AS42018,0.0,district
8191,2017-10-01,YOPOUGON-OUEST-SONGON,C1067,AS27000,0.0,district
38194,2017-10-01,ODIENNE,C5003,AS27133,0.6607113224068906,district
22005,2017-10-01,DIDIEVI,C2051,AS27134,0.4684085859572747,district
35956,2017-10-01,PRIKRO,C4025,AS27134,0.4684085859572747,district
15941,2017-10-01,COCODY-BINGERVILLE,C1399,AS27138,0.3609152575617006,district
6867,2017-10-01,ADJAME-PLATEAU-ATTECOUBE,C1059,AS27132,0.0795760475796696,district
40086,2017-10-01,KOUIBLY,C5020,AS27132,0.2853839439281886,district
17381,2017-10-01,BOUAFLE,C2002,AS27138,0.3114173352352717,district
21960,2017-10-01,DIDIEVI,C2051,AS27133,0.6607113224068906,district
6822,2017-10-01,ADJAME-PLATEAU-ATTECOUBE,C1059,AS27000,0.08649104663126772,district
13888,2017-10-01,SASSANDRA,C1095,AS27133,0.6607113224068906,district
34884,2017-10-01,TANDA,C4020,AS27137,0.100990099009901,district
23233,2017-10-01,ISSIA,C2056,AS27134,0.6227605120247721,district
17414,2017-10-01,BOUAFLE,C2002,AS27139,0.0,district
33382,2017-10-01,AKOUPE,C4015,AS27132,0.22279892559971864,district
23188,2017-10-01,ISSIA,C2056,AS27133,0.6157967207784438,district
28994,2017-10-01,BOUNDIALI,C3010,AS42018,0.0,district
15652,2017-10-01,COCODY-BINGERVILLE,C1144,AS27138,0.45992962460553793,district
6912,2017-10-01,ADJAME-PLATEAU-ATTECOUBE,C1059,AS27133,0.07874804178150249,district
8231,2017-10-01,YOPOUGON-OUEST-SONGON,C1067,AS27132,0.0,district
37209,2017-10-01,BONGOUANOU,C4054,AS27139,0.03111111111111111,district
27615,2017-10-01,KORHOGO,C2127,AS27134,0.09345794392523364,district
17426,2017-10-01,BOUAFLE,C2002,AS42018,0.03333333333333333,district
13543,2017-10-01,JACQUEVILLE,C1092,AS46000,0.8327220021186026,district
23098,2017-10-01,ISSIA,C2056,AS27000,0.8228955162048892,district
23353,2017-10-01,ISSIA,C2056,AS27139,0.8,district
17328,2017-10-01,BOUAFLE,C2002,AS27134,0.4684085859572747,district
39790,2017-10-01,DANANE,C5018,AS27139,0.0,district
8444,2017-10-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS27132,0.2203629244635587,district
27525,2017-10-01,KORHOGO,C2127,AS27132,0.26783216783216784,district
23051,2017-10-01,ISSIA,C2056,AS17005,0.0,district
32289,2017-10-01,KORHOGO,C3043,AS27134,0.0,district
33337,2017-10-01,AKOUPE,C4015,AS27000,0.0,district
31558,2017-10-01,KORHOGO,C3021,AS27133,0.0,district
35723,2017-10-01,DAOUKRO,C4024,AS27133,0.21236037089860563,district
30678,2017-10-01,MANKONO,C3017,AS27139,0.0,district
38808,2017-10-01,ZOUAN-HOUNIEN,C5006,AS27133,0.7430486017520715,district
41143,2017-10-01,ODIENNE,C5063,AS46000,0.17354870201430878,district
32333,2017-10-01,KORHOGO,C3043,AS27137,0.0,district
7026,2017-10-01,ADJAME-PLATEAU-ATTECOUBE,C1059,AS27138,0.08424729591117186,district
6580,2017-10-01,COCODY-BINGERVILLE,C1056,AS27134,0.03598901875214654,district
22163,2017-10-01,DIDIEVI,C2051,AS42018,0.0,district
21737,2017-10-01,SOUBRE,C2050,AS27137,0.2321657522830634,district
23020,2017-10-01,GUITRY,C2055,AS42018,0.0,district
8489,2017-10-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS27133,0.1736065352740253,district
13978,2017-10-01,SASSANDRA,C1095,AS27137,0.6918033559068795,district
34857,2017-10-01,TANDA,C4020,AS27134,0.0,district
1487,2017-10-01,ABOBO-EST,C1011,AS27134,0.15807656561251857,district
6538,2017-10-01,COCODY-BINGERVILLE,C1056,AS27133,0.06723996788625805,district
87,2017-10-01,AGBOVILLE,C1004,AS27133,0.816865158329277,district
8534,2017-10-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS27134,0.1285630438410952,district
23482,2017-10-01,TOUMODI,C2057,AS27132,0.31327586773131433,district
7061,2017-10-01,ADJAME-PLATEAU-ATTECOUBE,C1059,AS42018,0.009514697770733119,district
33652,2017-10-01,BONGOUANOU,C4016,AS27133,0.6555117685510854,district
27570,2017-10-01,KORHOGO,C2127,AS27133,0.10050251256281406,district
23438,2017-10-01,TOUMODI,C2057,AS27000,0.22512848869186305,district
15997,2017-10-01,SOUBRE,C1411,AS27000,0.294486085185221,district
1409,2017-10-01,ABOBO-EST,C1011,AS27132,0.1477089616743535,district
17348,2017-10-01,BOUAFLE,C2002,AS27137,0.32315800769575836,district
8399,2017-10-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS27000,0.16297714333652422,district
37430,2017-10-01,AKOUPE,C4061,AS27000,0.0,district
29509,2017-10-01,FERKESSEDOUGOU,C3012,AS27139,0.8,district
30650,2017-10-01,MANKONO,C3017,AS27138,0.21261592635862742,district
8051,2017-10-01,ABOBO-EST,C1066,AS27134,0.355594567917964,district
6666,2017-10-01,COCODY-BINGERVILLE,C1056,AS27138,0.01611208246387981,district
13798,2017-10-01,SASSANDRA,C1095,AS27000,0.4392784868944567,district
40124,2017-10-01,KOUIBLY,C5020,AS27133,0.5363812124699109,district
1319,2017-10-01,ABOBO-EST,C1010,AS42018,0.0,district
34939,2017-10-01,TANDA,C4021,AS17005,0.2,district
39849,2017-10-01,DUEKOUE,C5019,AS27000,0.9317480293573059,district
21819,2017-10-01,DIDIEVI,C2051,AS17005,0.1,district
31984,2017-10-01,TENGRELA,C3023,AS27133,0.635805909427195,district
6994,2017-10-01,ADJAME-PLATEAU-ATTECOUBE,C1059,AS27137,0.07831727309444148,district
35161,2017-10-01,TANDA,C4021,AS42018,0.0,district
8006,2017-10-01,ABOBO-EST,C1066,AS27133,0.3226836603550093,district
33734,2017-10-01,BONGOUANOU,C4016,AS27137,0.26183270806158043,district
1019,2017-10-01,TIASSALE,C1009,AS27137,0.3337432467296368,district
27688,2017-10-01,KORHOGO,C2127,AS27138,0.09345794392523364,district
1442,2017-10-01,ABOBO-EST,C1011,AS27133,0.1551680018832911,district
23392,2017-10-01,ISSIA,C2056,AS46000,0.10051321279043128,district
15701,2017-10-01,COCODY-BINGERVILLE,C1144,AS46000,0.03606189016049599,district
22124,2017-10-01,DIDIEVI,C2051,AS27139,0.0,district
17496,2017-10-01,DALOA,C2003,AS27000,0.3067007764814779,district
6622,2017-10-01,COCODY-BINGERVILLE,C1056,AS27137,0.022627857829057706,district
21781,2017-10-01,SOUBRE,C2050,AS27138,0.5047952725049363,district
21411,2017-10-01,BOCANDA,C2049,AS27137,0.4348087270777922,district
8779,2017-10-01,YOPOUGON-EST,C1070,AS27134,0.15632637829830803,district
39825,2017-10-01,DANANE,C5018,AS46000,0.09408397747692597,district
9261,2017-10-01,YOPOUGON-EST,C1073,AS27133,0.600618131868132,district
33224,2017-10-01,AGNIBILEKROU,C4014,AS27132,0.9142932883203319,district
33509,2017-10-01,AKOUPE,C4015,AS27137,0.042896004016713875,district
16087,2017-10-01,SOUBRE,C1411,AS27133,0.20034606245242678,district
22643,2017-10-01,GAGNOA,C2053,AS42018,0.0,district
34921,2017-10-01,TANDA,C4020,AS27139,0.0,district
34733,2017-10-01,DAOUKRO,C4019,AS27138,0.10143842825995249,district
22529,2017-10-01,GAGNOA,C2053,AS27134,0.25775977916007686,district
27832,2017-10-01,GUEYO,C2131,AS27132,0.27527843677190794,district
38239,2017-10-01,ODIENNE,C5003,AS27134,0.4283667205078231,district
39683,2017-10-01,DANANE,C5018,AS27134,0.4684085859572747,district
15471,2017-10-01,TIASSALE,C1112,AS46000,0.0989186561788053,district
23939,2017-10-01,OUME,C2060,AS27000,0.8228955162048892,district
22723,2017-10-01,GUITRY,C2055,AS27000,0.8228955162048892,district
41335,2017-10-01,MINIGNAN,C5066,AS42018,0.0,district
37290,2017-10-01,BETTIE,C4056,AS27133,0.6078450565013078,district
5831,2017-10-01,ADJAME-PLATEAU-ATTECOUBE,C1054,AS27133,0.6834840565535262,district
21129,2017-10-01,BEOUMI,C2047,AS27138,0.41223256831897215,district
17767,2017-10-01,DALOA,C2003,AS46000,0.1308772556419331,district
22680,2017-10-01,GUITRY,C2055,AS17005,0.0,district
5966,2017-10-01,ADJAME-PLATEAU-ATTECOUBE,C1054,AS27138,0.10454142512154205,district
35823,2017-10-01,PRIKRO,C4025,AS27000,0.8228955162048892,district
48,2017-10-01,AGBOVILLE,C1004,AS27132,0.25127170531036447,district
23812,2017-10-01,LAKOTA,C2059,AS27134,0.5820372397175491,district
7446,2017-10-01,ADJAME-PLATEAU-ATTECOUBE,C1062,AS27132,0.187243646706432,district
29578,2017-10-01,KATIOLA,C3013,AS27000,0.8228955162048892,district
39640,2017-10-01,DANANE,C5018,AS27133,0.6607113224068906,district
7536,2017-10-01,ADJAME-PLATEAU-ATTECOUBE,C1062,AS27134,0.2381275782346463,district
16132,2017-10-01,SOUBRE,C1411,AS27134,0.1721858664034401,district
17723,2017-10-01,DALOA,C2003,AS42018,0.0,district
32189,2017-10-01,TENGRELA,C3023,AS46000,0.2004756319689665,district
