,date,region,site_code,product_code,pred_share_regionlev,agg_level
38276,2017-09-01,KABADOUGOU-BAFING-FOLON,C5003,AS27137,0.5527892246642248,region
39385,2017-09-01,CAVALLY-GUEMON,C5017,AS27000,0.5405790558139787,region
10895,2017-09-01,AGNEBY-TIASSA-ME,C1083,AS46000,0.4363719826825685,region
29975,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3014,AS27134,0.026256741609456364,region
25479,2017-09-01,AGNEBY-TIASSA-ME,C2065,AS27000,0.10116284490920166,region
11211,2017-09-01,ABIDJAN 2,C1084,AS27138,0.1260165148775995,region
36856,2017-09-01,AGNEBY-TIASSA-ME,C4038,AS27133,0.10116284490920166,region
25754,2017-09-01,AGNEBY-TIASSA-ME,C2065,AS46000,0.1194415631751429,region
19332,2017-09-01,BELIER,C2009,AS27138,0.10116284490920166,region
11453,2017-09-01,ABIDJAN 2,C1086,AS27137,0.11322581720318088,region
35867,2017-09-01,N'ZI-IFOU-MORONOU,C4025,AS27132,0.10116284490920166,region
3681,2017-09-01,ABIDJAN 2,C1027,AS27133,0.034035937795715634,region
19298,2017-09-01,BELIER,C2009,AS27137,0.10116284490920166,region
36796,2017-09-01,AGNEBY-TIASSA-ME,C4038,AS27000,0.10116284490920166,region
3637,2017-09-01,ABIDJAN 2,C1027,AS27132,0.025519218219309654,region
11498,2017-09-01,ABIDJAN 2,C1086,AS27138,0.10012401225212961,region
25805,2017-09-01,GBOKLE-NAWA-SAN PEDRO,C2066,AS27000,0.10116284490920166,region
19264,2017-09-01,BELIER,C2009,AS27134,0.10116284490920166,region
32762,2017-09-01,BOUNKANI-GONTOUGO,C4002,AS27132,0.22872315029525261,region
29861,2017-09-01,HAMBOL,C3013,AS46000,0.2,region
11543,2017-09-01,SUD-COMOE,C1087,AS17005,0.0,region
3539,2017-09-01,ABIDJAN 2,C1027,AS17005,0.01124440751443915,region
40672,2017-09-01,HAUT-SASSANDRA,C5060,AS27134,0.19391888645144845,region
34366,2017-09-01,BOUNKANI-GONTOUGO,C4018,AS27138,0.08862853153639386,region
25850,2017-09-01,GBOKLE-NAWA-SAN PEDRO,C2066,AS27133,0.10116284490920166,region
19224,2017-09-01,BELIER,C2009,AS27133,0.10116284490920166,region
11594,2017-09-01,SUD-COMOE,C1087,AS27000,0.5773757574061145,region
37904,2017-09-01,CAVALLY-GUEMON,C5002,AS27132,0.14399428920956148,region
31241,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3020,AS27132,0.5568212385274611,region
19184,2017-09-01,BELIER,C2009,AS27132,0.10116284490920166,region
39261,2017-09-01,TONKPI,C5016,AS27134,0.0701236983016455,region
11639,2017-09-01,SUD-COMOE,C1087,AS27132,0.18002959994046888,region
25895,2017-09-01,GBOKLE-NAWA-SAN PEDRO,C2066,AS27134,0.10116284490920166,region
3593,2017-09-01,ABIDJAN 2,C1027,AS27000,0.026681736143965323,region
25722,2017-09-01,AGNEBY-TIASSA-ME,C2065,AS27139,0.019424584287671794,region
3725,2017-09-01,ABIDJAN 2,C1027,AS27134,0.03036657948437297,region
11415,2017-09-01,ABIDJAN 2,C1086,AS27134,0.10432097592557794,region
34272,2017-09-01,BOUNKANI-GONTOUGO,C4018,AS27133,0.054980964269923716,region
31150,2017-09-01,HAMBOL,C3019,AS27138,0.8305047475359988,region
25524,2017-09-01,AGNEBY-TIASSA-ME,C2065,AS27132,0.10116284490920166,region
32807,2017-09-01,BOUNKANI-GONTOUGO,C4002,AS27133,0.7062572884605186,region
29907,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3014,AS27000,0.020107129319542463,region
11246,2017-09-01,ABIDJAN 2,C1084,AS42018,0.08,region
37862,2017-09-01,CAVALLY-GUEMON,C5002,AS27000,0.14844100396292498,region
3938,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1028,AS17005,0.009321261389362056,region
25569,2017-09-01,AGNEBY-TIASSA-ME,C2065,AS27133,0.10116284490920166,region
3893,2017-09-01,ABIDJAN 2,C1027,AS46000,0.005987831194280089,region
3851,2017-09-01,ABIDJAN 2,C1027,AS42018,0.0,region
11280,2017-09-01,ABIDJAN 2,C1086,AS27000,0.09731968030782207,region
3813,2017-09-01,ABIDJAN 2,C1027,AS27138,0.024503732687946388,region
25614,2017-09-01,AGNEBY-TIASSA-ME,C2065,AS27134,0.10116284490920166,region
34317,2017-09-01,BOUNKANI-GONTOUGO,C4018,AS27134,0.35536388268150254,region
3769,2017-09-01,ABIDJAN 2,C1027,AS27137,0.033627951885326315,region
40628,2017-09-01,HAUT-SASSANDRA,C5060,AS27133,0.4184013274699086,region
19439,2017-09-01,BELIER,C2009,AS46000,0.1194415631751429,region
11325,2017-09-01,ABIDJAN 2,C1086,AS27132,0.10012401225212961,region
25652,2017-09-01,AGNEBY-TIASSA-ME,C2065,AS27137,0.10116284490920166,region
31200,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3020,AS27000,0.67609120421917,region
36102,2017-09-01,BOUNKANI-GONTOUGO,C4026,AS17005,0.07939076669544218,region
25684,2017-09-01,AGNEBY-TIASSA-ME,C2065,AS27138,0.10116284490920166,region
19405,2017-09-01,BELIER,C2009,AS42018,0.0,region
11370,2017-09-01,ABIDJAN 2,C1086,AS27133,0.0981222810451688,region
19372,2017-09-01,BELIER,C2009,AS27139,0.020368635540159826,region
39304,2017-09-01,TONKPI,C5016,AS27137,0.370334928229665,region
10702,2017-09-01,SUD-COMOE,C1082,AS27137,0.10116284490920166,region
19144,2017-09-01,BELIER,C2009,AS27000,0.10116284490920166,region
4567,2017-09-01,ABIDJAN 2,C1029,AS27139,0.010607571568855594,region
31032,2017-09-01,HAMBOL,C3019,AS27133,0.44467026804239645,region
20639,2017-09-01,GOH,C2017,AS27133,0.00520847235883269,region
39553,2017-09-01,TONKPI,C5018,AS27000,0.09641543607763665,region
9893,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1077,AS27134,0.17553443579037492,region
30121,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3015,AS27132,0.10116284490920166,region
33058,2017-09-01,BOUNKANI-GONTOUGO,C4003,AS27133,0.10116284490920166,region
5189,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1034,AS27134,0.011641704096099202,region
40401,2017-09-01,CAVALLY-GUEMON,C5021,AS27132,0.09322735734861562,region
34031,2017-09-01,N'ZI-IFOU-MORONOU,C4017,AS27137,0.10116284490920166,region
20602,2017-09-01,GOH,C2017,AS27132,0.016941070157283848,region
9938,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1077,AS27137,0.3593974820143885,region
24532,2017-09-01,GBEKE,C2062,AS27133,0.6767543859649122,region
37657,2017-09-01,AGNEBY-TIASSA-ME,C4061,AS42018,0.0,region
24487,2017-09-01,GBEKE,C2062,AS27132,0.22592592592592592,region
5131,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1034,AS27132,0.011339487041489326,region
9983,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1077,AS27138,0.2828290010547819,region
24577,2017-09-01,GBEKE,C2062,AS27134,0.6111125749291878,region
33045,2017-09-01,BOUNKANI-GONTOUGO,C4003,AS27132,0.10116284490920166,region
5087,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1034,AS27000,0.011339487041489326,region
20520,2017-09-01,GOH,C2017,AS17005,2.640650292888004e-05,region
10035,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1077,AS42018,0.007547169811320755,region
24622,2017-09-01,GBEKE,C2062,AS27137,0.7666666666666666,region
37673,2017-09-01,TONKPI,C5001,AS27000,0.48250496873920135,region
30931,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3018,AS27137,0.11582703001520853,region
20484,2017-09-01,LOH-DJIBOUA,C2016,AS27134,0.27569476067298215,region
33032,2017-09-01,BOUNKANI-GONTOUGO,C4003,AS27000,0.10116284490920166,region
10078,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1077,AS46000,0.5756756756756756,region
20566,2017-09-01,GOH,C2017,AS27000,0.11562758484320804,region
37000,2017-09-01,AGNEBY-TIASSA-ME,C4038,AS27139,0.020368635540159826,region
5245,2017-09-01,ABIDJAN 2,C1035,AS27000,0.0189542750987479,region
24442,2017-09-01,GBEKE,C2062,AS27000,1.0,region
5518,2017-09-01,ABIDJAN 2,C1035,AS46000,0.18478131396025632,region
24246,2017-09-01,GOH,C2060,AS46000,0.4280315336837076,region
20853,2017-09-01,WORODOUGOU-BERE,C2041,AS27133,0.37166650053719963,region
9705,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1077,AS17005,0.013566739606126916,region
5470,2017-09-01,ABIDJAN 2,C1035,AS27138,0.01839052500278998,region
24291,2017-09-01,HAUT-SASSANDRA,C2061,AS27000,0.09962485987139952,region
30863,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3018,AS27133,0.00804774095213481,region
30161,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3015,AS27133,0.10116284490920166,region
20808,2017-09-01,WORODOUGOU-BERE,C2041,AS27132,0.4742531490215399,region
33085,2017-09-01,BOUNKANI-GONTOUGO,C4003,AS27137,0.10116284490920166,region
9758,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1077,AS27000,0.5145720747395232,region
5425,2017-09-01,ABIDJAN 2,C1035,AS27137,0.01694798247649694,region
20680,2017-09-01,GOH,C2017,AS27138,0.02479545682415137,region
35585,2017-09-01,INDENIE-DJUABLIN,C4023,AS27133,0.05446727185857621,region
40358,2017-09-01,CAVALLY-GUEMON,C5021,AS27000,0.1092510664789423,region
24352,2017-09-01,HAUT-SASSANDRA,C2061,AS27133,0.09962485987139952,region
20763,2017-09-01,WORODOUGOU-BERE,C2041,AS27000,0.31647226673189016,region
9803,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1077,AS27132,0.5077202370019713,region
5335,2017-09-01,ABIDJAN 2,C1035,AS27133,0.02150166380965937,region
37622,2017-09-01,AGNEBY-TIASSA-ME,C4061,AS27138,0.10116284490920166,region
33989,2017-09-01,N'ZI-IFOU-MORONOU,C4017,AS27134,0.10116284490920166,region
24395,2017-09-01,HAUT-SASSANDRA,C2061,AS27138,0.10053962650614223,region
20717,2017-09-01,GOH,C2017,AS46000,0.0016363087839880558,region
9848,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1077,AS27133,0.048287657525684854,region
37038,2017-09-01,AGNEBY-TIASSA-ME,C4038,AS42018,0.0,region
5290,2017-09-01,ABIDJAN 2,C1035,AS27132,0.020574014342275525,region
5380,2017-09-01,ABIDJAN 2,C1035,AS27134,0.030014355406813676,region
5043,2017-09-01,ABIDJAN 2,C1030,AS46000,0.005987831194280089,region
35433,2017-09-01,N'ZI-IFOU-MORONOU,C4022,AS27138,0.10116284490920166,region
24667,2017-09-01,GBEKE,C2062,AS27138,0.34655172413793106,region
32980,2017-09-01,BOUNKANI-GONTOUGO,C4002,AS27139,6.279434850863422e-05,region
10343,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1078,AS27138,0.020781525086086015,region
4747,2017-09-01,ABIDJAN 2,C1030,AS27132,0.0261191220875867,region
37728,2017-09-01,TONKPI,C5001,AS27134,0.552922584801108,region
4702,2017-09-01,ABIDJAN 2,C1030,AS27000,0.04510629590448188,region
20190,2017-09-01,GBOKLE-NAWA-SAN PEDRO,C2015,AS27133,0.040666560791535314,region
24908,2017-09-01,MARAHOUE,C2063,AS27134,0.7116666666666666,region
10379,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1078,AS42018,0.0017492390757067953,region
34127,2017-09-01,N'ZI-IFOU-MORONOU,C4017,AS46000,0.2130701130495755,region
36958,2017-09-01,AGNEBY-TIASSA-ME,C4038,AS27138,0.10116284490920166,region
40480,2017-09-01,CAVALLY-GUEMON,C5021,AS27134,0.3581234652947018,region
24944,2017-09-01,MARAHOUE,C2063,AS27137,0.0,region
20229,2017-09-01,GBOKLE-NAWA-SAN PEDRO,C2015,AS27134,0.027483962017761356,region
10528,2017-09-01,SUD-COMOE,C1082,AS27000,0.10116284490920166,region
20135,2017-09-01,GBOKLE-NAWA-SAN PEDRO,C2015,AS27000,0.046014604323869154,region
32935,2017-09-01,BOUNKANI-GONTOUGO,C4002,AS27138,0.6720528274558729,region
24980,2017-09-01,MARAHOUE,C2063,AS27138,0.05966887417218543,region
10573,2017-09-01,SUD-COMOE,C1082,AS27132,0.10116284490920166,region
30004,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3014,AS27137,0.027600305000561043,region
20082,2017-09-01,MARAHOUE,C2011,AS46000,0.425,region
39440,2017-09-01,CAVALLY-GUEMON,C5017,AS27133,0.38960331299040984,region
10618,2017-09-01,SUD-COMOE,C1082,AS27133,0.10116284490920166,region
4605,2017-09-01,ABIDJAN 2,C1029,AS46000,0.006278826887810765,region
25033,2017-09-01,GBOKLE-NAWA-SAN PEDRO,C2064,AS17005,0.03225268216726668,region
10663,2017-09-01,SUD-COMOE,C1082,AS27134,0.10116284490920166,region
37755,2017-09-01,TONKPI,C5001,AS27137,0.10941176470588236,region
4647,2017-09-01,ABIDJAN 2,C1030,AS17005,0.01124440751443915,region
30987,2017-09-01,HAMBOL,C3019,AS27000,0.2611829267498326,region
24868,2017-09-01,MARAHOUE,C2063,AS27133,0.576927402224166,region
4792,2017-09-01,ABIDJAN 2,C1030,AS27133,0.02863660996519693,region
20439,2017-09-01,LOH-DJIBOUA,C2016,AS27133,0.3644746895642535,region
30081,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3015,AS27000,0.10116284490920166,region
5001,2017-09-01,ABIDJAN 2,C1030,AS42018,0.01212471520665141,region
4966,2017-09-01,ABIDJAN 2,C1030,AS27139,0.012680939512002415,region
24712,2017-09-01,GBEKE,C2062,AS27139,0.00029816652497064876,region
35910,2017-09-01,N'ZI-IFOU-MORONOU,C4025,AS27133,0.10116284490920166,region
10130,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1078,AS27000,0.19088712408819858,region
20392,2017-09-01,LOH-DJIBOUA,C2016,AS27000,0.22741073820251434,region
4924,2017-09-01,ABIDJAN 2,C1030,AS27138,0.024503732687946388,region
40437,2017-09-01,CAVALLY-GUEMON,C5021,AS27133,0.10917817045749789,region
39509,2017-09-01,CAVALLY-GUEMON,C5017,AS46000,1.0,region
10173,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1078,AS27132,0.08657377069487329,region
37701,2017-09-01,TONKPI,C5001,AS27133,0.11092631665252475,region
24747,2017-09-01,GBEKE,C2062,AS42018,0.0,region
4882,2017-09-01,ABIDJAN 2,C1030,AS27137,0.06364429563610711,region
20347,2017-09-01,GBOKLE-NAWA-SAN PEDRO,C2015,AS27139,0.011886124566837467,region
33000,2017-09-01,BOUNKANI-GONTOUGO,C4002,AS42018,0.0,region
34085,2017-09-01,N'ZI-IFOU-MORONOU,C4017,AS27139,0.4194245842876718,region
10216,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1078,AS27133,0.03690004695747574,region
20311,2017-09-01,GBOKLE-NAWA-SAN PEDRO,C2015,AS27138,0.030948175570584557,region
4837,2017-09-01,ABIDJAN 2,C1030,AS27134,0.02830580573632211,region
24788,2017-09-01,MARAHOUE,C2063,AS27000,0.26310024395725373,region
10259,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1078,AS27134,0.031656326490748184,region
24828,2017-09-01,MARAHOUE,C2063,AS27132,0.9527380952380952,region
20272,2017-09-01,GBOKLE-NAWA-SAN PEDRO,C2015,AS27137,0.029387159014416873,region
30040,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3014,AS27138,0.022076115438150367,region
10301,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1078,AS27137,0.0211233182446132,region
20037,2017-09-01,MARAHOUE,C2011,AS42018,0.6,region
36482,2017-09-01,AGNEBY-TIASSA-ME,C4037,AS27000,0.40963022697027707,region
3493,2017-09-01,ABIDJAN 2,C1026,AS27138,0.05919601616482874,region
857,2017-09-01,SUD-COMOE,C1008,AS27138,0.10116284490920166,region
41207,2017-09-01,KABADOUGOU-BAFING-FOLON,C5066,AS27132,0.06844629542826546,region
447,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1007,AS27137,0.06289638817440918,region
16532,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1413,AS27137,0.017553875896248038,region
29152,2017-09-01,HAMBOL,C3011,AS27134,0.1449587628302007,region
15700,2017-09-01,ABIDJAN 2,C1144,AS46000,0.0096292885024811,region
31677,2017-09-01,HAMBOL,C3022,AS27132,0.09120228332620042,region
29188,2017-09-01,HAMBOL,C3011,AS27137,0.15642759475865975,region
36348,2017-09-01,BOUNKANI-GONTOUGO,C4026,AS27138,0.10116284490920166,region
16086,2017-09-01,GBOKLE-NAWA-SAN PEDRO,C1411,AS27133,0.14543904674707916,region
14989,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1106,AS27133,0.05594096639815338,region
35765,2017-09-01,N'ZI-IFOU-MORONOU,C4024,AS27137,0.03833297129746565,region
16301,2017-09-01,GBOKLE-NAWA-SAN PEDRO,C1411,AS42018,0.0,region
28137,2017-09-01,BOUNKANI-GONTOUGO,C2168,AS27000,0.10116284490920166,region
16541,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1413,AS27138,0.015424318549859681,region
38321,2017-09-01,KABADOUGOU-BAFING-FOLON,C5003,AS27138,0.06358430022525394,region
812,2017-09-01,SUD-COMOE,C1008,AS27137,0.10116284490920166,region
15684,2017-09-01,ABIDJAN 2,C1144,AS27139,0.008378030032384843,region
634,2017-09-01,SUD-COMOE,C1008,AS27000,0.10116284490920166,region
29268,2017-09-01,HAMBOL,C3011,AS42018,0.0,region
41213,2017-09-01,KABADOUGOU-BAFING-FOLON,C5066,AS27133,0.04117356815553819,region
31717,2017-09-01,HAMBOL,C3022,AS27133,0.09120228332620042,region
15552,2017-09-01,ABIDJAN 2,C1144,AS27132,0.028492632761654896,region
28993,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3010,AS42018,0.0,region
35079,2017-09-01,BOUNKANI-GONTOUGO,C4021,AS27137,0.10116284490920166,region
15940,2017-09-01,ABIDJAN 2,C1399,AS27138,0.03191014672981188,region
31796,2017-09-01,HAMBOL,C3022,AS27137,0.09120228332620042,region
32153,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3023,AS42018,0.0,region
27956,2017-09-01,GBOKLE-NAWA-SAN PEDRO,C2131,AS27137,0.10116284490920166,region
28218,2017-09-01,BOUNKANI-GONTOUGO,C2168,AS27134,0.10116284490920166,region
16487,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1413,AS27134,0.013225087925394069,region
16750,2017-09-01,SUD-COMOE,C1679,AS46000,0.1194415631751429,region
86,2017-09-01,AGNEBY-TIASSA-ME,C1004,AS27133,0.10116284490920166,region
16586,2017-09-01,SUD-COMOE,C1679,AS27000,0.10116284490920166,region
16951,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1681,AS27134,0.09629555163785898,region
28245,2017-09-01,BOUNKANI-GONTOUGO,C2168,AS27137,0.10116284490920166,region
15741,2017-09-01,ABIDJAN 2,C1399,AS27000,0.025992499090623882,region
14901,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1106,AS27000,0.05253187548906248,region
28699,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3010,AS27000,0.10116284490920166,region
275,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1007,AS27000,0.06289638817440918,region
15519,2017-09-01,ABIDJAN 2,C1144,AS27000,0.028492632761654896,region
405,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1007,AS27134,0.06289638817440918,region
36168,2017-09-01,BOUNKANI-GONTOUGO,C4026,AS27132,0.10116284490920166,region
38507,2017-09-01,KABADOUGOU-BAFING-FOLON,C5004,AS27133,0.6831453839615752,region
38366,2017-09-01,KABADOUGOU-BAFING-FOLON,C5003,AS27139,0.0003250242358156342,region
29292,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3012,AS27000,0.10116284490920166,region
16877,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1681,AS27132,0.05340906847151862,region
29040,2017-09-01,HAMBOL,C3011,AS27000,0.1235966059234788,region
28104,2017-09-01,BOUNKANI-GONTOUGO,C2168,AS17005,0.07939076669544218,region
34998,2017-09-01,BOUNKANI-GONTOUGO,C4021,AS27132,0.10116284490920166,region
16266,2017-09-01,GBOKLE-NAWA-SAN PEDRO,C1411,AS27139,0.7,region
38677,2017-09-01,KABADOUGOU-BAFING-FOLON,C5004,AS42018,0.0,region
35187,2017-09-01,BOUNKANI-GONTOUGO,C4021,AS46000,0.1194415631751429,region
14946,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1106,AS27132,0.05253187548906248,region
14344,2017-09-01,AGNEBY-TIASSA-ME,C1098,AS27137,0.10116284490920166,region
933,2017-09-01,AGNEBY-TIASSA-ME,C1009,AS27000,0.11598412213722831,region
15899,2017-09-01,ABIDJAN 2,C1399,AS27137,0.030406940867499226,region
31762,2017-09-01,HAMBOL,C3022,AS27134,0.09120228332620042,region
679,2017-09-01,SUD-COMOE,C1008,AS27132,0.10116284490920166,region
28831,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3010,AS27134,0.10116284490920166,region
14700,2017-09-01,ABIDJAN 2,C1101,AS27134,0.06066566779187634,region
15315,2017-09-01,AGNEBY-TIASSA-ME,C1112,AS27137,0.10116284490920166,region
15270,2017-09-01,AGNEBY-TIASSA-ME,C1112,AS27134,0.10116284490920166,region
36303,2017-09-01,BOUNKANI-GONTOUGO,C4026,AS27137,0.10116284490920166,region
585,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1007,AS46000,0.09526769998278786,region
16840,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1681,AS27000,0.05535838621031004,region
14586,2017-09-01,ABIDJAN 2,C1101,AS27000,0.06169748206530712,region
16041,2017-09-01,GBOKLE-NAWA-SAN PEDRO,C1411,AS27132,0.27671240708976563,region
41178,2017-09-01,KABADOUGOU-BAFING-FOLON,C5066,AS27000,0.04117356815553819,region
16993,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1681,AS27137,0.05340906847151862,region
35160,2017-09-01,BOUNKANI-GONTOUGO,C4021,AS42018,0.0,region
35722,2017-09-01,N'ZI-IFOU-MORONOU,C4024,AS27133,0.03202360926703641,region
38642,2017-09-01,KABADOUGOU-BAFING-FOLON,C5004,AS27139,0.0,region
38419,2017-09-01,KABADOUGOU-BAFING-FOLON,C5004,AS27000,0.22957878168175547,region
15996,2017-09-01,GBOKLE-NAWA-SAN PEDRO,C1411,AS27000,0.25604384127874064,region
15135,2017-09-01,AGNEBY-TIASSA-ME,C1112,AS27000,0.10116284490920166,region
28595,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3001,AS27133,0.02766362548191951,region
491,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1007,AS27138,0.06289638817440918,region
36432,2017-09-01,BOUNKANI-GONTOUGO,C4026,AS46000,0.1194415631751429,region
177,2017-09-01,AGNEBY-TIASSA-ME,C1004,AS27138,0.10116284490920166,region
533,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1007,AS27139,0.014870367304296372,region
41242,2017-09-01,KABADOUGOU-BAFING-FOLON,C5066,AS27134,0.04117356815553819,region
35238,2017-09-01,N'ZI-IFOU-MORONOU,C4022,AS27000,0.10116284490920166,region
38807,2017-09-01,TONKPI,C5006,AS27133,0.32295792120453465,region
14624,2017-09-01,ABIDJAN 2,C1101,AS27132,0.06066566779187634,region
15585,2017-09-01,ABIDJAN 2,C1144,AS27133,0.03306902921357238,region
15180,2017-09-01,AGNEBY-TIASSA-ME,C1112,AS27132,0.10116284490920166,region
28919,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3010,AS27138,0.10116284490920166,region
14434,2017-09-01,AGNEBY-TIASSA-ME,C1098,AS27139,0.020332698902496178,region
1018,2017-09-01,AGNEBY-TIASSA-ME,C1009,AS27137,0.01347144200910727,region
16397,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1413,AS27132,0.013096040595950497,region
28570,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3001,AS27132,0.07454787074360242,region
28164,2017-09-01,BOUNKANI-GONTOUGO,C2168,AS27132,0.10116284490920166,region
41306,2017-09-01,KABADOUGOU-BAFING-FOLON,C5066,AS27139,0.01092330490205414,region
15225,2017-09-01,AGNEBY-TIASSA-ME,C1112,AS27133,0.10116284490920166,region
15084,2017-09-01,AGNEBY-TIASSA-ME,C1112,AS17005,0.07939076669544218,region
16442,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1413,AS27133,0.016381722047014713,region
227,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1007,AS17005,0.05347994231783324,region
35133,2017-09-01,BOUNKANI-GONTOUGO,C4021,AS27139,0.019900314959908152,region
32056,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3023,AS27137,0.10116284490920166,region
15032,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1106,AS27134,0.05253187548906248,region
32014,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3023,AS27134,0.10116284490920166,region
31841,2017-09-01,HAMBOL,C3022,AS27138,0.09120228332620042,region
15651,2017-09-01,ABIDJAN 2,C1144,AS27138,0.027724966845646522,region
28620,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3001,AS27134,0.05689938520774879,region
17030,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1681,AS27138,0.05253187548906248,region
14662,2017-09-01,ABIDJAN 2,C1101,AS27133,0.06066566779187634,region
28963,2017-09-01,PORO-TCHOLOGO-BAGOUE,C3010,AS27139,0.028980377754256666,region
28001,2017-09-01,GBOKLE-NAWA-SAN PEDRO,C2131,AS27138,0.10116284490920166,region
29233,2017-09-01,HAMBOL,C3011,AS27138,0.10624348505242291,region
125,2017-09-01,AGNEBY-TIASSA-ME,C1004,AS27134,0.10116284490920166,region
981,2017-09-01,AGNEBY-TIASSA-ME,C1009,AS27133,0.14545714917964184,region
38722,2017-09-01,TONKPI,C5006,AS27000,0.20079608361923634,region
28191,2017-09-01,BOUNKANI-GONTOUGO,C2168,AS27133,0.10116284490920166,region
16792,2017-09-01,ABIDJAN 1-GRANDS PONTS,C1681,AS17005,0.043115429632486525,region
